track_id,title,year,artist_name,release,recording_mbid,language,rating,rating_count,url,covert_art_url
TRAGWKV128F92C316A,How Does It Feel,2004,Avril Lavigne,Under My Skin,31d04283-f0b3-4f5e-a24c-fc9eb47157f1,,72.0,5.0,,http://coverartarchive.org/release/31d04283-f0b3-4f5e-a24c-fc9eb47157f1/21614315856.jpg
TRAGWMO12903CFD994,Look Up At The Stars And You're Gone,2001,Evergreen Terrace,Losing All Hope Is Freedom,,,,,,
TRAGWOU12903CE3BF1,A Baby's Born,1993,James Ingram,Always You,fada2e41-9244-4667-a8ed-67fdf3055829,,,,,
TRAGWPR128F426BDC3,The Saga Of Rita Joe,2008,Danilo Perez / Claus Ogerman,Across The Crystal Sea,,,,,,
TRAGWTT128F148CF2C,Cerilene,1997,Sister Hazel,...Somewhere More Familiar,cfbdcc0e-3b70-48cf-b7d2-dfef2d48ed3c,,40.0,1.0,,
TRAGWUS128F4284292,25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Fugue,0,Solomon,Solomon Vol. 2,,,,,,
TRAGXAI128F4279B2B,Tiempos Dificiles,1982,Juan Carlos Baglietto,Actuar Para Vivir,,,,,,
TRAGXBC128F148E5CC,1. Molto allegro con fuoco,0,Jean-Yves Thibaudet / Gewandhausorchester Leipzig / Herbert Blomstedt,Mendelssohn: Piano Concertos Nos.1 & 2 etc,,,,,,
TRAGXBL128F149EBA2,Go Back,1970,Crabby Appleton,Rhino Hi-Five: Crabby Appleton,d7dad654-13c9-4931-8ef0-f0d1bc4b99ba,,80.0,1.0,,http://coverartarchive.org/release/d7dad654-13c9-4931-8ef0-f0d1bc4b99ba/1230284037.jpg
TRAGXBL12903CF2C9A,They Held Hands,0,Dave Rave_ Mark McCarron,In the Blue of My Dreams,,,,,,
TRAGXBP128F42311F4,Rock N Roll,0,Remi Nicole,Rock N Roll - Remix EP,,,,,,
TRAGXDW128F933843F,Breiz Ma bro,0,André Blot,Le tour de France de l'accordéon,,,,,,
TRAGXHN128F933F557,As The Hog Pisseth,0,All Leather,Hung Like A Horse EP,31cf4f56-f216-4ef9-b8d7-69bec154f2c7,,,,,
TRAGXKH128F428BD2F,Goodbye (Solo Version),2008,Billy Bragg,I Keep Faith,,,,,,
TRAGXNT12903CEB1B9,My Way,0,Little Milton,Guitar Man,550090fb-7af4-4930-ac16-93b6bd533642,,,,,
TRAGXNU128F932C7D8,E Samba (Accapella),0,Junior Jack,Defected Accapellas Volume 4,,,,,,
TRAGXUZ128F9311745,You Tell Me,1959,Johnny Cash,The Original Johnny Cash Volume 1,3a1b6e81-8626-4772-8b52-7f805e71f9c0,,,,,http://coverartarchive.org/release/3e3fea35-ada4-4fef-b721-80517c042757/20096600357.jpg
TRAGYBS128F4227AD5,I Remember (amended album version),2006,Lil Boosie,Bad Azz,,,,,,
TRAGYDZ12903D0957F,Lover Come Back To Me,0,Candlebox,Into The Sun [Amended],,,,,,
TRAGYEF128F426DF61,Jesus Laughing (Some Things Never Change Version),0,Mark Lowry,Some Things Never Change,,,,,,
TRAGYJM128EF3466D2,Been There All The Time,2007,Dinosaur Jr.,Been There All The Time,,,,,,
TRAGYKT128F92F5D8A,Loca (a/k/a Crazy) (Version Banda),0,Marisela,Exitos Con Banda,,,,,,
TRAGYLX128F427C5EC,When,2003,Wilshire,New Universe,08dd9852-2ce3-4bd2-af34-5efa73bafc15,,,,,
TRAGYMA128EF34B55E,Die Kunst der Fuge_ BWV 1080 (2007 Digital Remaster): Contrapunctus XVII - Inversus,0,Lionel Rogg,J. S. Bach: The Art of Fugue & 'Vivaldi' Solo Organ Concertos,,,,,,
TRAGYML128F4286683,It Killed Mom,0,The Oh Sees,Thee Oh Sees Sucks Blood,,,,,,
TRAGYPG128F9326C28,Baby_ Baby_ Baby,0,Bob Margolin,In North Carolina,,,,,,
TRAGYRZ128F429AB6B,If You Smile At The Sun,0,Kitty Kallen,Our Lady... Kitty Kallen,,,,,,
TRAGYXF12903CC55B2,Beat Conductor,0,Autonomous Bass Heads,Get Ready Bass,,,,,,
TRAGYXL128F92F9FCB,Disconnected,0,Cowboy Mouth,Uh-Oh,,,,,,
TRAGZBS128F931DF7C,The Hard Part's Letting Go,0,Jeff Talmadge,The Spinning of the World,,,,,,
TRAGZCW128EF34B85B,Ostravaczech,2006,Krystof,Rubikon,ce0754b4-b0a7-4bc5-a853-77fde3b5a67c,,,,,
TRAGZDU128F93070B1,Tomorrow Never Knows,0,Dwight Twilley,The Beatles,,,,,,
TRAGZFK128F92F43F1,So Fresh,0,Tum Tum,The Return Of O-Tumma,,,,,,
TRAGZHM12903CAEF3A,Qué Desilusión,2010,Mägo de Oz,Bajo La Corteza (26 Canciones De Leño),,,,,,
TRAGZIJ12903CE27E4,Come ALong,0,Johnny Osbourne,Nightfall Showcase,,,,,,
TRAGZKI128F4249FBE,Banho De Amor,1991,Moraes Moreira,Bahião Com H,,,,,,
TRAGZNX128F92F40E9,Danote,0,Darko,This Is What The Universe Sounds Like,,,,,,
TRAGZOK128F14ADF45,Angel Of Light (Never Say Die Album Version),0,Petra,The Rock Block,,,,,,
TRAGZQD128F428E68B,Dream Lover,1980,Plasmatics,New Hope For The Wretched,f6bac0a2-5ccf-45e8-9b3c-8eb36055bc4e,,,,,
TRAGZRF128E0781872,Party In The Sky,1994,Inspiral Carpets,Devil Hopping,,,,,,
TRAGZRR128F4295E1C,Tüflische Plan,0,Stern,Stern,,,,,,
TRAGZTU128F9348113,Regresa A Mi (Unbreak My Heart),0,Yuridia,Habla El Corazon,,,,,,
TRAHABF128F427E12C,I Will Turn Your Money Green (Tk. 1),0,Furry Lewis,Furry Lewis 1927 - 1929,,,,,,
TRAHABN12903CBD3C5,I Can't Wait 'Til Christmas (LP Version),1999,Bryan White,Dreaming Of Christmas,,,,,,
TRAHAGF128F92EE1D5,The Fortway,0,Dirty Harry,Henry Street Music Volume 11,,,,,,
TRAHAMC128F425B346,Subliminal mit Naturgeraeuschen,0,Kurt Tepperwein,Kaufen lassen - Beziehungs-Management,,,,,,
TRAHAOP128F42AC92E,Guitarra Dimelo Tu,0,Alberto Cortez,Colección Diamante: Alberto Cortez,,,,,,
TRAHBEF128F42416F7,Gun Thirsty,2001,Bounty Killer,Nah No Mercy - The Warlord Scrolls,c4c1d73e-61fa-4d52-925e-4e85793baec6,,,,,http://coverartarchive.org/release/ba28d44f-a36b-422c-a597-eafdd787ccbb/16682667875.jpg
TRAHBGV128F92F0790,Hollow Dream,2006,M.I.K.E.,The Perfect Blend,a342ff88-6444-40bc-a52a-b923868ab91d,,,,,
TRAHBKC128F426E014,Jesus Hold My Hand (The Best of Homecoming - Volume 1 Version),0,Bill & Gloria Gaither,The Best Of Homecoming - Volume One,,,,,,
TRAHBMA128F93167AE,Lonely,0,Gyptian,System's Riddim,,,,,,
TRAHBMV12903D0553D,Hold me,0,Les Hou-Lops,Collection de chansons rares des groupes des années 60 Volume 1,1606b265-b1b3-46e0-ac7a-1f6e23fc6999,,,,,
TRAHBNZ128F92FC2A7,Uptown,2009,Camp Lo,Another Heist,f6bf4236-4dfc-42b4-9aca-eac6520edf0d,,,,,
TRAHBOC128F9322A62,That Blows My Mind (Slammin' and Way Out There!),1998,The Gone Jackals,Blue Pyramid,,,,,,
TRAHBOV128F92EF77A,You,0,Wonderland,On The Barricades,,,,,,
TRAHBQT128F4213403,Ego Trip by Nikki Giovanni,1999,Blackalicious,Nia,397fda0d-927f-4cc4-a837-bdc76d171590,,80.0,1.0,,
TRAHBWE128F9349247,Dedicated To The One I Love,1960,The Shirelles,Where Or When,e77978f7-b08c-4fa1-9ac1-4eee8c853050,,,,,
TRAHBWK12903D0044A,Walking In Dub,2009,Burning Spear,Soul Kitchen (The Original Motion Picture Soundtrack),,,,,,
TRAHBXB128F42797AE,I Know Somethin (Bout You),1990,Alice In Chains,Jar of flies / Facelift / Dirt,8025e662-5e91-4363-8c9c-9f889ad2d2bd,,59.0,8.0,,http://coverartarchive.org/release/8025e662-5e91-4363-8c9c-9f889ad2d2bd/25100927010.jpg
TRAHCBD128F9336A3E,Sweet & Dandy,1984,Toots & The Maytals,From Bam Bam To Cherry Oh! Baby,853a9c45-a432-4d04-80d3-6ac78d2bd3f2,,,,,http://coverartarchive.org/release/a71cb8a9-b264-408c-9ffa-8251a4938788/11744537918.jpg
TRAHCDJ128F9310F1C,When I Grow Up,2009,Fever Ray,When I Grow Up,a62817d2-a7d2-4e1a-8c64-b225076eef8d,,87.0,3.0,,
TRAHCHN128F4276D58,Somos Gitanos,2001,Gipsy Kings,Somos Gitanos,,,,,,
TRAHCNT128EF360EFD,Gaviota Traidora,0,Flor Silvestre,Flor Silvestre,,,,,,
TRAHCQZ12903CFF0B9,I Remember,2007,Patrick Lamb,Soul of a Free Man,0ac17f6e-a792-4ea4-acf1-9fc45c3b373a,,,,,
TRAHCRI128F4255C6E,Let Me Go Home Whiskey,0,Asleep At The Wheel,Texas Gold/Comin' Right At Ya,512e33ee-9483-4256-90c1-d77087046c9e,,,,,
TRAHCTH128F9330B4A,The Last Round,2004,Amoral,Wound Creations,962c71ae-9e7b-45a8-8a41-0e6d8136b3f7,,,,,
TRAHCUE128F935916E,You've Never Been Right - (Live In Boston_ MA 2008),2009,Melvins,Pick Your Battles,,,,,,
TRAHCVT128F4282806,Magdalaine,1989,L.A. Guns,Cocked & Re-Loaded (Millenium Edition),2c06f7ec-2b0d-46b3-a1eb-35792a3201e8,,60.0,1.0,,
TRAHCZO128F933EA9B,Luv,0,Stan,Everything,,,,,,
TRAHDCA128F92E8221,Insanity,0,S.U.P,The Holy Bible 1992-2002,c0e05927-d1cb-4121-b602-1002339d52b1,,,,,
TRAHDIR12903CEB9EE,Wichita Cathedral [live],0,Butthole Surfers,Butthole Surfers  + PCPpep,,,,,,
TRAHDJK128F934281D,Si Yo Tuviera,0,Los Brujos,San Cipriano,,,,,,
TRAHDJL128F9305B80,Piece Of My Heart,1972,Janis Joplin,Janis,54023c17-db7b-4ff7-8dca-670777215fc5,,,,,
TRAHDKE12903CD4C45,Better,0,Vivian,Nordic Hotel,83524585-bde5-4595-b669-3375e5ea7e76,,,,,
TRAHDNJ128F4241432,The Heretic Anthem (Live version) (Album Version),0,Slipknot,9.0 Live,,,,,,
TRAHDQV12903D08C3A,II Allegro,0,Varios,Joaquim Homs - Música de Cambra,,,,,,
TRAHDSD12903CFE7D0,Merzwaltz,0,Atom,Ikebana : Merzbow's Amlux Rebuilt_ Reused and Recycled,,,,,,
TRAHDSO128F426B033,No More Blues,2005,Jimmy Wyble,Goodbye My Heart - Country,c6bf6c0f-75d1-404a-8bd1-524508e40329,,,,,
TRAHDUP128F9332D64,Ugly Like Me (Demo Version),0,Die Symphony,Online Exclusive: Demos & Rarities,,,,,,
TRAHDXD128F4264AA2,Hot Night Downtown,1988,Charlie Peacock,West Coast Diaries Vol.1-cass.,64c68567-823d-449e-b908-18da84ef2997,,,,,http://coverartarchive.org/release/64c68567-823d-449e-b908-18da84ef2997/9165619902.jpg
TRAHDYQ128F930CE03,Tootie Blues,2004,Paul Geremia,Screamin' and Hollerin' The Blues,83679a84-5505-4bf8-a084-cea1f69fafa5,,,,,
TRAHEAC128F4266DA2,The Old Rugged Cross (Medley)  (Love To Tell The Story Album Version),0,Andy Griffith,Love To Tell Story-25 Hymns,,,,,,
TRAHECO128F9360EB4,Obstacles in My Way,1997,Walter Trout,Positively Beale Street,782c6852-1cf4-4446-ac43-3c0a8f690f42,,60.0,1.0,,
TRAHEDB128F42131D2,No Bad Oral Sex / Dick Dessert,0,Monique Marvez,The Reality Chick,,,,,,
TRAHEEQ128F4237D87,When The Sun Comes Out,0,Dancecore Allstars,When The Sun Comes Out,,,,,,
TRAHEEY128F9335ECD,Face Drop,2009,Sean Kingston,Face Drop,4b5abb7e-4c1d-4d60-949e-f3c82d817613,,40.0,1.0,,
TRAHEII128F9307D9A,Gone Dead On You Blues,1972,Blind Lemon Jefferson,Southern Blues Volume 2,,,,,,
TRAHEPA128F4285D9E,Chagall(OS),0,Mei Chi Chiang,Lover's Poem,,,,,,
TRAHEPG12903CAECB2,Les chasseurs d'esclaves,2006,Gabriel Yared,Azur et Asmar,,,,,,
TRAHEQC128F42153D6,La Marca De Tus Labios,1995,Sergio Dalma,Cuerpo A Cuerpo,,,,,,
TRAHESU12903CDC17F,Sea Of Heartbreak,0,Zombina & The Skeletons,Paid In Black Vol.2,,,,,,
TRAHEUP12903CA1AFC,Ammunition,2008,The Jane Shermans,Popular Music Social Condition,4bacbddc-ab5c-42f0-9148-c9562bb2bfac,,,,,
TRAHEWR128F422BDF8,I Love This Town,2007,Bon Jovi,Whole Lot Of Leavin',e2479a58-9edf-44f4-9dee-3d9130e70573,,,,,
TRAHEWU128F4279CAF,Miserere: XII. Ne Projicias,0,Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola,Musica Sacra Nella Napoli del '700,,,,,,
TRAHEYD128F934A130,Got To Find My Little Woman,2005,Blind Boy Fuller,Goin' Mad Blues Vol. 6,,,,,,
TRAHFAH12903CA7F20,So In Love,0,Bescenta,Genuine,,,,,,
TRAHFAO12903CBCD36,The Happy Organ,1976,"Dave ""Baby"" Cortez",Fill It! - I Love the Fifties,4f8058e9-d0b1-408c-bf38-152cd5927f26,,,,,
TRAHFCR128F422A375,Quartier Latin,0,Bloomfield,En Vogue ( Bonus Version),,,,,,
TRAHFHR12903CCCAF8,Can You Dance With Me?,2006,Andrew W.K.,Close Calls With Brick Walls / Mother of Mankind,f922a94f-5ca6-4544-8cc4-8a6ab9e9c9aa,,60.0,1.0,,
TRAHFLM128F426FD27,Buddy and Santa's Flight,2003,John Debney,Elf,68f44c00-6619-4590-a840-789e49d7320a,,,,,
TRAHFOU128F42B3F2A,Outro,1997,Rakim,The 18th Letter,d957ead2-26c3-4609-8c45-062aa4626f28,,,,,http://coverartarchive.org/release/d957ead2-26c3-4609-8c45-062aa4626f28/23779988368.jpg
TRAHFPA128F14A473A,Out Of The Blue,1989,Tommy James And The Shondells,Anthology,,,,,,
TRAHFPF12903CCAF15,Wide Awake In A Dream,0,Coraleena Ellis,Let Me Be Free,,,,,,
TRAHFQG128F149892A,Satin Doll,2007,Terry Callier,I Just Can't Help Myself,3f6033f7-6b5b-43eb-bdd3-e642b74d3281,,,,,http://coverartarchive.org/release/3f6033f7-6b5b-43eb-bdd3-e642b74d3281/24436595328.jpg
TRAHFSC128F92EACAB,The Raggle Taggle Gypsy,2003,The Chieftains,Further Down The Old Plank Road,ded2ec44-9fb1-4313-8842-74664ac8e28c,,,,,http://coverartarchive.org/release/ded2ec44-9fb1-4313-8842-74664ac8e28c/14449966160.jpg
TRAHFWJ128F92C9F86,No Night In Zion - Original,1994,Count Ossie,Tales Of Mozambique,,,,,,
TRAHFYH128F92CE223,Shogun [with fade_ for special edition],2008,Trivium,Shogun,,,,,,
TRAHGAF128F930468E,The Quality of Life,0,Charlie Peacock,Last Vestiges of Honor,,,,,,
TRAHGCI128F14ACB7D,Drown The Dog!,0,Elmer Bernstein,My Left Foot,,,,,,
TRAHGGG12903CEA033,Baby I,0,Peter Spence,Lovers Lounge Venue 2,,,,,,
TRAHGGH128F425529F,Pata Pata,0,Vusi Mahlasela,Guiding Star (Naledi Ya Tsela),59a1b905-05d3-470d-adef-52c843b4609c,,,,,
TRAHGHP128F9305799,Charley_ My Boy,0,Eddie Cantor,The Fabulous Eddie Cantor,,,,,,
TRAHGJZ12903CCEA63,Choral : Komm_ Heiliger Geist_ BuxWV 199 (Remasterisé En 2010),0,Lionel Rogg,Buxtehude: Organ Works,,,,,,
TRAHGMB128F9335BC9,Atotonilco,0,Marimba Alma De Chiapas De Juan Palacios,Nuestro Mexico,,,,,,
TRAHGMC128F92FB531,When The Saints Go Marching In,2002,Precious Bryant,Fool Me Good,,,,,,
TRAHGMV128F92CD444,Town Topic (Instrumental),2008,Casiotone For The Painfully Alone,Town Topic EP,,,,,,
TRAHGRQ128F9307C90,Player No More,0,Singing Melody,Reggae Hits Volume 23,7e201505-8f7c-4b6d-874e-e8f5b0976315,,,,,
TRAHGSZ128F930C9A6,Waterfall,2003,Jeff Wahl,Guitarscapes,b1ef8e39-9274-4972-84bd-504ab4d0f742,,,,,
TRAHGVP128F934B26C,Out In The Street (Live In Cleveland_ Ohio),0,UFO,The Official Bootleg Box Set,,,,,,
TRAHGXT12903CF1566,Humppa,2009,Kapelle Herrenweide,Kavalierstart,d94bc557-8f2e-4067-86b8-9d6e92242a49,,,,,
TRAHHAY12903CD8B6F,Easier By Now,0,Jamie Richards,Sideways,be81f1a5-88c0-4cf8-ad19-a755b664c94a,,100.0,1.0,,
TRAHHBV128F930B736,Spirit and Machine,0,Marcelo Radulovich,Marcelo Radulovich,,,,,,
TRAHHJP128F9352A3C,Track TAKE FIVE,0,Antonio Koudele,"HarpGuitar ""Antonio Koudele Plays Evergreens"" Vol.1",,,,,,
TRAHHJY12903CA73BD,Porcelain Man,1999,John Debney,End Of Days,86697322-e1b0-4597-a622-59e92f219976,,,,https://open.spotify.com/track/3VhdAO9mJrq3I0NMIP0uuQ,
TRAHHMM128F932D5D9,Turntable Terrorist,1995,Sonic Subjunkies,Harder Than The Rest,cfe4de06-ee73-40fa-ba87-95b43fa9af3d,,,,,
TRAHHMV12903CD0B0D,PDA,2009,Backstreet Boys,This Is Us,f41a1a4e-77e1-4f66-a103-691e8bdd84bd,,40.0,1.0,,
TRAHHPE128F934AC3B,(Wake Up) Time to Die,1985,Lizzy Borden,The Murderess Metal Road Show,cd027640-f1e1-4113-b892-2f62f7b399ed,,,,,
TRAHHSV128F42374E3,I Only Have Eyes For You (Album Version),2005,John Stevens,Red,,,,,,
TRAHHUN128F4227029,Jody,0,Eddie Turner,The Turner Diaries,bd7b960d-47f4-4fcb-8ced-e4bd7aed90fa,,,,,
TRAHHVA128F424ED80,Dept. Of Youth,0,Pretty Boy Floyd,Porn Stars,,,,,,
TRAHHZJ12903CF6D48,Where the Rats 3,0,DJ Slugo,Jukin 4 the Haters Vol.2,,,,,,
TRAHIBI128F42390D0,Turn Around (LP Version),0,Chris Rodriguez,Beggar's Paradise,,,,,,
TRAHIGT12903CC04A8,Hary Janos Suite : VI. A csaszari udvar bevonulasa (Entrance of the Emperor and his Court),0,Neeme Jarvi,KODALY: Dances of Galanta / Hary Janos Suite / Peacock Variations,,,,,,
TRAHIJE128F4243356,Horrible,1995,Jack Off Jill,Humid Teenage Mediocrity,48559a9f-f980-4f57-8739-9b2ab8e83e35,,,,,http://coverartarchive.org/release/48559a9f-f980-4f57-8739-9b2ab8e83e35/2079924821.jpg
TRAHIPA128F4279744,Another Year,2000,K's Choice,Live,4ec5def5-88b1-4559-b880-cda1ee71eb36,,60.0,1.0,,http://coverartarchive.org/release/4ec5def5-88b1-4559-b880-cda1ee71eb36/22999282816.jpg
TRAHIRO128F93093A1,Noches Arabes,1986,Los Fabulosos Cadillacs,Bares y Fondas,,,,,,
TRAHISQ128F4243C7B,Aurora,0,NAZCA PERU,INKARU,,,,,,
TRAHIWK12903CB0F3F,Hatesex (Reborn),0,Hatesex,Unwant,e5ad7d72-db38-4c53-b0e0-2547058c736f,,,,,
TRAHIXN128F147F25D,Ridin' High,0,The Impressions,Soul Legends,89b5a12f-56bb-44a5-868f-28527347ef1f,,,,,
TRAHIZA128F14ADC50,Circle Of Hands (For A Time Like This Album Version),0,Sheila Walsh,FOR A TIME LIKE THIS,,,,,,
TRAHIZR128F148D3D1,Memphis In The Meantime,1987,John Hiatt,Greatest Hits: The A&M Years '87- '94,cd2ba167-399f-4f28-b9b0-2cb0e84f76ca,,,,,
TRAHJCI128F92FFB38,Knowledge Is King,1989,Kool Moe Dee,Knowledge Is King,c68d5cdd-2201-4eb0-ab96-b927ea73e84d,,,,,
TRAHJPC128F4268DC7,Decir Adios,1999,Carlos Ponce,Carlos Ponce,,,,,,
TRAHJTK128F42837BF,Piano Sonata No. 28 in A Op. 101 (1993 Digital Remaster): III.    Adagio_ ma non troppo,0,Solomon,Solomon plays Beethoven,,,,,,
TRAHKCD128F42969ED,Pranafestation,2006,Desert Dwellers,DownTemple Dub: Flames,f7a1af05-c641-41eb-be92-d5b9503dc504,,,,,
TRAHKEG12903CDB829,Sleeping My Day Away [Live],0,D.A.D.,Osaka After Dark,,,,,,
TRAHKGQ128F1458CAB,Collapsar,1977,Brand X,Morrocan Roll,56e4c78c-8114-4770-978b-70f74685d1e3,,,,,
TRAHKLC12903CC632E,Let's Get It Started,2004,Black Eyed Peas,Kids Sing Along Pac,,,,,,
TRAHKMS128F934B09E,There Will Be Blood Tonight,2000,Lizzy Borden,Deal With The Devil,436144ce-0728-471c-aa01-2c8850b2320f,,,,,http://coverartarchive.org/release/436144ce-0728-471c-aa01-2c8850b2320f/22220407876.jpg
TRAHKND128F935E15F,Sentimental Journey,0,The Merry Macs,Something Old_ New_ Borrowed And Blue,5eff2f94-c162-41ff-b182-ed40368959fe,,,,,
TRAHKNW128F9312CFD,Harlem Shuffle,1999,Righteous Brothers,Classic,bb1dc613-5a0f-47f0-ab69-333040704ea4,,,,,
TRAHKOV128F4295F9C,Step 2 It,0,Pinch feat. Rudey Lee,Box Of Dub 2: Dubstep And Future Dub,,,,,,
TRAHKOY128F9304B8F,I believe,0,Casual,Casual,,,,,,
TRAHKRO128F9320EA7,The Drop-Off,2006,The Tragically Hip,World Container,80a2982b-34d5-4ed6-82b4-e25ad0cb476f,,,,,
TRAHKUS128F425ABD8,In The Name Of God (Gentle Revolution Album Version),0,Scott Krippayne,Gentle Revolution,,,,,,
TRAHLDG128F92EB4A9,Tabloid Junkie,1995,Michael Jackson,HIStory - PAST_ PRESENT AND FUTURE - Book I,512d95f9-32f5-4e85-900d-fb14b447e28c,,90.0,4.0,,
TRAHLDM128F933A3B1,Bubulina,1975,Sui Generis,Adios Sui Generis Vol III,9e25797c-5fe4-41da-ab4f-ce150c8c7f10,,,,,
TRAHLDS12903CBADB8,Immonumental,2009,Flowin Immo et Les Freaqz,Immoment,,,,,,
TRAHLIF128F92E9CCF,Borrow Mine,2004,Bebo Norman,Try,5f7e97c8-fabc-44f7-bd87-c4dc9a92bd71,,,,,
TRAHLMD128F146A75F,Under The Palms,2000,Photek,Solaris,,,,,,
TRAHLNJ128F4214527,Limosna De Amores,1999,Isabel Pantoja,A Tu Vera,,,,,,
TRAHLQF12903CDB530,Superstar,2008,BigElf,Cheat the Gallows,5d0a9ccf-cc6f-4012-9eaf-3824f97994af,,80.0,1.0,,
TRAHLUE128F92D94BD,Seis Perlas Cubanas,0,Orquesta Sublime,Sabor A Cuba,fc1fbde1-121b-4c11-b739-eeab854c2167,,,,,
TRAHLVM128F9302BEE,Rebelion,0,Juanes,La Vida Es Un Ratico En Vivo,,,,,,
TRAHLVW128F426684F,Mi Alma Esta Enamorada,1996,Bobby Pulido,Enséñame,492c7bbe-a957-4bdc-ba68-4a4b3111fbed,,,,,
TRAHLZV128F42570AF,Pish Tash,0,Mish Mash,Mish Mash_ Le Blues European: Musique Slave Et Klezmer,,,,,,
TRAHMAA128F4267747,Hao Lai Hao Qu,0,Alex Fong,Hao Lai Hao Qu,,,,,,
TRAHMAJ12903CA6CCB,Moving Up,0,Gustavo Santaolalla,Nanga Parbat (Original Soundtrack),84e30bb8-83ae-403f-a30f-a1880f750589,,,,,
TRAHMGK128F423AB8B,Did You Ever Go Sailin',0,Isaacs,Mountain Homecoming - Volume 1,,,,,,
TRAHMIV128F14693DC,Nobody's Perfect,1988,Mike And The Mechanics,Mike & The Mechanics Hits,b58bb9cc-fcdc-4505-90b0-deb60b8c848c,,,,,http://coverartarchive.org/release/b58bb9cc-fcdc-4505-90b0-deb60b8c848c/1978104307.jpg
TRAHMLN128E0786AC2,Tigers Fucking (Spoken Word) (Album Version),2000,Joe Rogan,I'm Gonna Be Dead Someday,,,,,,
TRAHMLW128F92D9D82,Vollmond,2000,In Extremo,Am goldenen Rhein,0a48531c-e315-48d5-a50c-913468ee492c,,90.0,4.0,,
TRAHMME128F9324425,This Train (Munk Edit),0,Who Made Who,The Remix Collection,,,,,,
TRAHMQV12903CB2DB7,Give Your Heart a Home,1991,Don Francisco,Signature Songs,f9396aea-755c-4dc1-a9c3-79014bd831eb,,,,,
TRAHMWO128F42A2181,Real McKoy Feat. Busy Signal,2007,Mavado,Gangsta For Life: The Symphony Of David Brooks,,,,,,
TRAHNBF128F93432EC,Catch Me In The Morning (Album Version),0,Doug Sahm Tex Mex Trip,Groover's Paradise,,,,,,
TRAHNDR128F4282683,No Comprimise_ No Regrets,2005,Hanoi Rocks,Another Hostile Takeover,,,,,,
TRAHNFO128F92EB631,La Vida Eres,0,Orquesta Sublime,Encuentro De Charangas,,,,,,
TRAHNGN12903CBDF59,Missing,0,Nicola Fasano feat. Paula B.,Just House Vol.1,,,,,,
TRAHNHL128F14A4DDD,Peer Gynt - Incidental Music (2004 Digital Remaster): 4.   In the Hall of the Mountain King,0,Staatskapelle Dresden/Herbert Blomstedt,Grieg: Peer Gynt_ Piano Concerto & Songs,,,,,,
TRAHNKH128F93426EC,A la Hora,0,Ocho y Media,Sigue!,,,,,,
TRAHNMN128F932DA8E,Destroy 2000 Years Of Culture,1997,Atari Teenage Riot,Live In Philadelphia,,,,,,
TRAHNPU128F42AEE9C,Crack,1988,RUN-DMC,Tougher Than Leather,,,,,,
TRAHNQU128F429FA26,Stand By Me (Freedom Band Album Version),0,Bill & Gloria Gaither,Freedom Band,,,,,,
TRAHNSH128F425346F,Birdies,0,Danny Elfman,Standard Operating Procedure,3691580e-e96e-4306-a215-f80cd5c5c610,,,,,
TRAHNVN128F933EBE8,Evil Ways,1989,Otis Spann,Spanning A Lifetime,921bc803-fa77-49d1-9085-eef2d8d8390a,,,,,http://coverartarchive.org/release/921bc803-fa77-49d1-9085-eef2d8d8390a/18245256106.jpg
TRAHNXA128F92E57A9,Tramonto Etnico,0,Daniela Dessì,Soundtrack 2,,,,,,
TRAHOBV128F933CE68,Distant Voices,2002,Atman,The Lonely Road,482bfe42-e620-4d40-b68f-daaedf20202b,,,,,
TRAHODY128F92F6CB6,Give Me Your Word,0,Frank Ifield,The Best Of The EMI Years,59577ae2-7e01-49b4-9c6a-64d0544eb91d,,,,,
TRAHOEP128F42591ED,Tudo E Ilusao (1997 Digital Remaster),0,Clara Nunes,Bis - Clara Nunes,,,,,,
TRAHOHJ128F930F305,Hurry Hurry Baby (Dj Edit),0,Fyah Blaze,Rustic,,,,,,
TRAHOIN128F1473575,Improv #1,2006,Gonzalo Rubalcaba,Solo,,,,,,
TRAHOLR12903CD4869,Kids In the Store,2003,George Lopez,Team Leader,,,,,,
TRAHOOP128F42B62AB,Losing Weight Part 2,2002,Cam'Ron / Juelz Santana,Come Home With Me,,,,,,
TRAHORF12903CDA9FB,Fingerprints,2007,Minipop,A New Hope,e21635dc-26c7-4723-8891-ab9c3ad9a8f2,,20.0,1.0,,
TRAHOSA128EF34B865,Star,2004,Krystof,Mikrokosmos,,,,,,
TRAHOSP128F4260E9B,Jody,1971,Jeff Beck Group,Original Album Classics,,,,,,
TRAHOSZ12903CA58F1,Love Without Fear,0,Katie Armiger,Katie Armiger,532bc8f1-343e-40bc-9f70-6a090d8aa193,,,,,
TRAHOUO12903CB8F75,Rain Please Go Away,0,The Del McCoury Band,Celebrating 50 Years Of Del McCoury,,,,,,
TRAHOVC128F4297419,Goofy Golf,0,Mack and Jamie,Extreme Channel Surfing,,,,,,
TRAHOWC128F9337C07,Get Back,0,F4,Discobeatles,,,,,,
TRAHPAY12903CCD787,Peace Prayer,0,Dhamika,Levitation Gravitation,,,,,,
TRAHPBE128F93071CF,The Legionnaire,0,K.T. Oslin,Tribute To Piaf,,,,,,
